PAAC2_A,PAAC2_C,PAAC2_D,PAAC2_E,PAAC2_F,PAAC2_G,PAAC2_H,PAAC2_I,PAAC2_K,PAAC2_L,PAAC2_M,PAAC2_N,PAAC2_P,PAAC2_Q,PAAC2_R,PAAC2_S,PAAC2_T,PAAC2_V,PAAC2_W,PAAC2_Y,PAAC2_lam1,PAAC2_lam2,Target
11.36,0,2.27,4.55,13.64,2.27,0,2.27,0,18.18,2.27,0,9.09,2.27,4.55,4.55,0,18.18,2.27,2.27,0.0743,0.0721,0
9.52,2.38,2.38,9.52,4.76,11.9,4.76,7.14,4.76,4.76,4.76,4.76,7.14,0,0,7.14,4.76,0,4.76,4.76,0.0786,0.0823,0
0,0,5.41,8.11,18.92,2.7,0,8.11,2.7,10.81,2.7,5.41,8.11,0,5.41,5.41,2.7,10.81,0,2.7,0.0544,0.0604,0
5.88,0,5.88,2.94,0,8.82,0,2.94,23.53,5.88,2.94,2.94,8.82,5.88,5.88,8.82,8.82,0,0,0,0.0773,0.082,0
8.11,0,0,2.7,2.7,10.81,0,10.81,2.7,16.22,5.41,2.7,2.7,5.41,5.41,2.7,2.7,13.51,0,5.41,0.0605,0.0721,0
5.13,0,10.26,0,10.26,7.69,2.56,2.56,0,2.56,7.69,12.82,5.13,5.13,7.69,7.69,10.26,0,2.56,0,0.0768,0.0831,0
0,13.79,3.45,3.45,3.45,17.24,3.45,3.45,3.45,6.9,0,6.9,0,6.9,0,13.79,0,3.45,10.34,0,0.0909,0.0936,0
13.89,0,0,5.56,5.56,2.78,0,11.11,0,16.67,5.56,0,8.33,5.56,0,8.33,2.78,8.33,0,5.56,0.0434,0.0501,0
7.89,2.63,2.63,5.26,7.89,0,2.63,2.63,5.26,2.63,2.63,10.53,10.53,2.63,7.89,2.63,5.26,10.53,5.26,2.63,0.1047,0.0927,0
0,0,3.45,3.45,3.45,3.45,3.45,3.45,6.9,6.9,3.45,6.9,3.45,6.9,3.45,6.9,6.9,17.24,0,10.34,0.0751,0.0896,0
8.33,0,0,0,8.33,2.78,2.78,5.56,5.56,16.67,5.56,5.56,8.33,2.78,0,5.56,5.56,16.67,0,0,0.0461,0.0445,0
9.09,0,0,0,2.27,9.09,2.27,4.55,13.64,2.27,4.55,2.27,2.27,2.27,25,2.27,9.09,6.82,0,2.27,0.1122,0.1063,0
0,19.35,0,3.23,3.23,9.68,0,9.68,6.45,0,0,6.45,6.45,0,3.23,9.68,3.23,16.13,0,3.23,0.052,0.055,0
6.25,3.12,9.38,9.38,0,0,12.5,3.12,12.5,6.25,3.12,0,3.12,0,3.12,9.38,6.25,3.12,3.12,6.25,0.0587,0.0907,0
5.56,0,11.11,5.56,0,0,0,16.67,0,0,11.11,0,11.11,0,5.56,5.56,11.11,0,5.56,11.11,0.0964,0.0976,0
2.7,8.11,2.7,2.7,0,5.41,2.7,2.7,18.92,2.7,2.7,2.7,2.7,5.41,13.51,5.41,0,18.92,0,0,0.1016,0.106,0
5.41,5.41,5.41,2.7,0,10.81,2.7,10.81,5.41,18.92,2.7,0,0,0,2.7,5.41,5.41,8.11,5.41,2.7,0.0908,0.0837,0
2.5,7.5,5,5,2.5,5,0,5,7.5,5,5,2.5,2.5,5,10,5,2.5,5,10,7.5,0.1038,0.0953,0
6.82,4.55,6.82,9.09,6.82,2.27,0,4.55,2.27,9.09,2.27,6.82,2.27,9.09,2.27,6.82,2.27,6.82,4.55,4.55,0.0764,0.0866,0
11.36,0,0,0,4.55,6.82,2.27,4.55,15.91,4.55,4.55,2.27,4.55,2.27,25,2.27,6.82,2.27,0,0,0.105,0.119,0
3.12,6.25,3.12,6.25,3.12,3.12,3.12,15.62,3.12,9.38,9.38,6.25,3.12,0,6.25,3.12,0,6.25,3.12,6.25,0.083,0.0924,0
0,7.69,15.38,15.38,7.69,0,0,7.69,7.69,23.08,7.69,7.69,0,0,0,0,0,0,0,0,0.0506,0.0694,0
0,16.22,5.41,5.41,13.51,0,5.41,10.81,5.41,2.7,2.7,2.7,2.7,5.41,5.41,2.7,8.11,0,2.7,2.7,0.079,0.0961,0
6.52,4.35,8.7,4.35,6.52,8.7,8.7,4.35,4.35,2.17,0,6.52,6.52,4.35,4.35,4.35,6.52,4.35,4.35,0,0.0802,0.0833,0
10,0,0,0,10,10,0,0,0,20,0,0,10,10,30,0,0,0,0,0,0.2007,0.0488,0
2.17,0,8.7,10.87,4.35,0,0,8.7,13.04,13.04,4.35,6.52,0,4.35,6.52,8.7,4.35,2.17,0,2.17,0.1029,0.0957,0
4.88,0,7.32,2.44,4.88,4.88,9.76,7.32,9.76,2.44,9.76,2.44,2.44,2.44,9.76,4.88,2.44,2.44,7.32,2.44,0.0997,0.1015,0
2.78,8.33,8.33,0,11.11,2.78,2.78,2.78,8.33,2.78,8.33,8.33,2.78,5.56,5.56,5.56,0,0,11.11,2.78,0.1025,0.0957,0
5.56,8.33,8.33,5.56,8.33,0,2.78,8.33,5.56,5.56,0,0,0,5.56,13.89,5.56,2.78,2.78,8.33,2.78,0.1064,0.13,0
6.45,0,0,9.68,6.45,3.23,0,9.68,6.45,22.58,3.23,3.23,3.23,3.23,0,3.23,16.13,3.23,0,0,0.0613,0.0653,0
2.63,7.89,0,2.63,0,5.26,2.63,5.26,15.79,2.63,2.63,0,5.26,7.89,18.42,5.26,0,13.16,0,2.63,0.1153,0.1022,0
4.65,0,0,0,9.3,0,0,6.98,11.63,16.28,2.33,2.33,4.65,4.65,6.98,13.95,6.98,2.33,2.33,4.65,0.0761,0.1107,0
0,8.16,8.16,2.04,0,10.2,2.04,10.2,2.04,2.04,6.12,14.29,4.08,4.08,6.12,2.04,2.04,4.08,6.12,6.12,0.0877,0.1029,0
4.76,4.76,2.38,4.76,4.76,2.38,11.9,7.14,2.38,2.38,7.14,4.76,7.14,9.52,2.38,2.38,0,4.76,4.76,9.52,0.0801,0.0777,0
4.65,2.33,6.98,4.65,6.98,2.33,4.65,4.65,9.3,4.65,4.65,9.3,2.33,9.3,6.98,6.98,0,2.33,2.33,4.65,0.0862,0.0837,0
0,14.29,0,7.14,0,7.14,7.14,7.14,0,0,7.14,0,14.29,0,0,0,14.29,7.14,7.14,7.14,0.0647,0.0667,0
9.3,4.65,4.65,2.33,2.33,13.95,9.3,11.63,0,0,4.65,4.65,4.65,4.65,4.65,4.65,2.33,2.33,6.98,2.33,0.0846,0.0768,0
28.57,0,0,0,0,7.14,0,14.29,0,0,0,0,0,0,7.14,14.29,7.14,21.43,0,0,0.0497,0.053,0
10,0,0,0,10,10,30,0,0,0,10,0,10,0,10,0,10,0,0,0,0.0908,0.0794,0
2.7,0,10.81,8.11,2.7,5.41,0,2.7,5.41,2.7,2.7,10.81,2.7,8.11,5.41,10.81,8.11,2.7,2.7,5.41,0.0804,0.0833,0
2.63,2.63,5.26,2.63,2.63,5.26,7.89,5.26,2.63,5.26,7.89,5.26,10.53,7.89,2.63,13.16,5.26,2.63,0,2.63,0.0683,0.0554,0
0,0,4,0,4,4,8,4,4,4,0,4,4,4,4,8,24,12,4,4,0.085,0.0769,0
12.24,0,2.04,4.08,8.16,8.16,0,4.08,10.2,8.16,6.12,2.04,4.08,6.12,4.08,8.16,2.04,8.16,0,2.04,0.0715,0.0734,0
3.12,3.12,9.38,0,3.12,6.25,0,0,3.12,12.5,3.12,0,12.5,6.25,12.5,9.38,3.12,3.12,9.38,0,0.1033,0.108,0
8.33,0,4.17,20.83,0,0,0,12.5,4.17,4.17,4.17,0,4.17,12.5,4.17,4.17,0,8.33,0,8.33,0.0861,0.107,0
0,13.33,0,6.67,6.67,6.67,20,0,0,0,0,0,6.67,20,6.67,0,6.67,6.67,0,0,0.0605,0.0592,0
3.23,3.23,3.23,0,3.23,6.45,0,9.68,6.45,12.9,3.23,6.45,6.45,3.23,3.23,9.68,6.45,0,9.68,3.23,0.0769,0.0824,0
6.67,0,16.67,6.67,0,0,13.33,10,3.33,3.33,3.33,0,0,0,10,6.67,13.33,3.33,0,3.33,0.1089,0.0722,0
8.82,2.94,2.94,5.88,5.88,5.88,5.88,5.88,0,2.94,8.82,5.88,2.94,0,8.82,0,5.88,2.94,5.88,11.76,0.091,0.0762,0
8.57,0,0,2.86,8.57,2.86,0,14.29,2.86,14.29,2.86,5.71,2.86,2.86,0,8.57,11.43,8.57,0,2.86,0.0484,0.0437,0
6.67,0,0,6.67,6.67,13.33,6.67,13.33,0,6.67,0,13.33,0,13.33,0,6.67,0,6.67,0,0,0.0544,0.0724,0
0,6.12,2.04,10.2,0,0,6.12,2.04,12.24,10.2,2.04,12.24,4.08,2.04,12.24,2.04,8.16,4.08,0,4.08,0.0789,0.0743,0
4.08,6.12,4.08,10.2,0,2.04,4.08,4.08,14.29,10.2,2.04,4.08,4.08,0,12.24,6.12,6.12,2.04,0,4.08,0.0723,0.1076,0
8.51,4.26,2.13,0,2.13,4.26,8.51,6.38,6.38,17.02,4.26,8.51,4.26,0,2.13,10.64,2.13,6.38,2.13,0,0.0652,0.0675,0
6,8,0,10,2,4,4,2,14,6,2,8,2,2,8,4,10,4,0,4,0.0773,0.0913,0
5.26,7.89,2.63,0,0,5.26,2.63,5.26,15.79,0,7.89,2.63,2.63,5.26,18.42,5.26,0,13.16,0,0,0.1077,0.089,0
0,0,0,0,9.09,0,9.09,9.09,0,0,9.09,0,0,9.09,0,0,18.18,0,27.27,9.09,0.0786,0.0531,0
3.57,0,0,0,7.14,14.29,7.14,10.71,0,14.29,3.57,3.57,3.57,3.57,10.71,3.57,3.57,10.71,0,0,0.0955,0.0863,0
10.53,0,7.89,2.63,2.63,13.16,7.89,5.26,7.89,2.63,0,2.63,13.16,0,5.26,2.63,5.26,7.89,0,2.63,0.0856,0.0845,0
13.95,2.33,6.98,6.98,6.98,2.33,2.33,11.63,2.33,4.65,4.65,0,9.3,2.33,0,4.65,9.3,4.65,0,4.65,0.0561,0.0533,0
7.14,3.57,0,7.14,0,0,0,10.71,0,3.57,7.14,17.86,0,7.14,7.14,3.57,0,17.86,7.14,0,0.0898,0.0735,0
10,10,0,0,10,10,0,10,0,10,10,0,10,0,10,10,0,0,0,0,0.0698,0.0627,0
8.11,0,10.81,2.7,18.92,8.11,2.7,8.11,2.7,8.11,5.41,5.41,2.7,2.7,0,0,0,8.11,0,5.41,0.0681,0.0642,0
6.25,0,3.12,0,12.5,6.25,0,6.25,6.25,9.38,0,9.38,6.25,9.38,0,18.75,3.12,3.12,0,0,0.0771,0.0508,0
13.79,6.9,6.9,3.45,13.79,0,6.9,3.45,3.45,3.45,10.34,3.45,6.9,3.45,0,3.45,0,0,6.9,3.45,0.0843,0.0901,0
6.67,6.67,8.89,4.44,6.67,4.44,2.22,4.44,6.67,0,0,2.22,13.33,6.67,2.22,6.67,6.67,2.22,0,8.89,0.0801,0.0768,0
4.55,9.09,6.82,0,4.55,2.27,2.27,6.82,2.27,2.27,4.55,2.27,9.09,15.91,6.82,2.27,4.55,4.55,4.55,4.55,0.0764,0.0971,0
9.09,18.18,0,0,0,0,0,9.09,9.09,0,0,0,0,0,0,18.18,9.09,0,0,27.27,0.0717,0.0713,0
3.45,3.45,3.45,6.9,3.45,17.24,10.34,6.9,6.9,3.45,3.45,3.45,0,0,10.34,6.9,0,3.45,3.45,3.45,0.1024,0.1075,0
0,0,10,0,10,10,0,0,0,0,0,0,0,0,10,10,20,20,10,0,0.1182,0.1099,0
2,18,0,0,0,0,0,0,0,0,2,0,0,2,56,6,2,6,0,6,0.1,0.103,0
6.67,0,6.67,0,0,6.67,0,6.67,20,4.44,2.22,4.44,6.67,4.44,13.33,8.89,0,6.67,0,2.22,0.0938,0.0908,0
7.89,7.89,0,7.89,5.26,0,2.63,7.89,5.26,5.26,2.63,2.63,5.26,7.89,13.16,2.63,5.26,2.63,2.63,5.26,0.095,0.0991,0
2.17,6.52,4.35,2.17,6.52,6.52,0,6.52,8.7,6.52,2.17,8.7,4.35,4.35,4.35,4.35,2.17,8.7,4.35,6.52,0.0826,0.0858,0
11.36,0,9.09,2.27,4.55,2.27,11.36,6.82,6.82,4.55,15.91,2.27,2.27,2.27,2.27,2.27,4.55,4.55,0,4.55,0.0694,0.0855,0
0,6,8,6,6,8,6,6,4,4,8,2,2,4,2,2,8,6,2,10,0.0832,0.081,0
2.27,2.27,0,6.82,2.27,6.82,11.36,11.36,6.82,6.82,2.27,6.82,4.55,4.55,2.27,4.55,2.27,0,9.09,6.82,0.0788,0.079,0
0,8.51,2.13,12.77,2.13,2.13,4.26,6.38,27.66,4.26,2.13,10.64,0,2.13,4.26,2.13,2.13,2.13,0,4.26,0.0772,0.0754,0
11.63,11.63,4.65,0,4.65,6.98,6.98,6.98,4.65,4.65,6.98,4.65,0,2.33,6.98,2.33,0,4.65,2.33,6.98,0.092,0.0861,0
11.9,0,4.76,2.38,7.14,0,0,4.76,2.38,23.81,2.38,0,11.9,2.38,2.38,4.76,0,14.29,2.38,2.38,0.0688,0.0628,0
4.17,0,4.17,14.58,6.25,8.33,2.08,4.17,2.08,10.42,6.25,2.08,6.25,0,0,10.42,10.42,2.08,0,6.25,0.0625,0.0591,0
2.33,6.98,2.33,6.98,2.33,0,0,6.98,4.65,6.98,4.65,4.65,2.33,6.98,6.98,11.63,4.65,4.65,9.3,4.65,0.1065,0.0734,0
15.38,0,0,23.08,7.69,0,0,0,0,7.69,0,0,7.69,0,7.69,15.38,7.69,7.69,0,0,0.0654,0.0709,0
0,4.35,0,0,0,4.35,0,8.7,4.35,4.35,4.35,4.35,8.7,13.04,8.7,8.7,4.35,17.39,0,4.35,0.0686,0.0988,0
13.33,13.33,0,0,0,6.67,6.67,0,6.67,6.67,0,6.67,20,0,0,6.67,13.33,0,0,0,0.0409,0.0434,0
4,0,2,4,2,2,10,4,6,6,4,10,2,6,12,12,6,2,4,2,0.0978,0.0676,0
3.23,0,0,0,0,6.45,0,3.23,0,0,3.23,0,6.45,0,67.74,6.45,0,3.23,0,0,0.0921,0.1367,0
2.7,8.11,0,2.7,0,5.41,2.7,10.81,18.92,0,5.41,0,2.7,5.41,16.22,8.11,0,10.81,0,0,0.1044,0.097,0
2.63,2.63,7.89,5.26,13.16,5.26,7.89,7.89,5.26,2.63,0,2.63,2.63,2.63,5.26,5.26,2.63,7.89,5.26,5.26,0.0935,0.0841,0
0,4.17,8.33,2.08,2.08,4.17,2.08,4.17,6.25,6.25,6.25,4.17,8.33,4.17,0,4.17,6.25,6.25,12.5,8.33,0.0771,0.0826,0
0,4,0,0,8,4,8,24,4,8,4,8,0,0,8,4,8,4,0,4,0.0862,0.0883,0
7.14,0,7.14,0,7.14,7.14,7.14,14.29,14.29,7.14,7.14,7.14,0,0,7.14,7.14,0,0,0,0,0.1074,0.0921,0
7.41,0,0,3.7,3.7,7.41,18.52,7.41,0,3.7,3.7,3.7,11.11,7.41,0,0,7.41,3.7,3.7,7.41,0.0632,0.0599,0
0,0,0,0,9.09,9.09,0,0,0,0,0,0,9.09,9.09,9.09,27.27,9.09,18.18,0,0,0.0562,0.0746,0
0,6.45,0,3.23,9.68,0,6.45,6.45,6.45,9.68,3.23,6.45,6.45,0,9.68,9.68,3.23,0,9.68,3.23,0.0896,0.107,0
10.53,5.26,5.26,0,5.26,15.79,0,0,0,5.26,5.26,10.53,0,5.26,15.79,0,0,0,5.26,10.53,0.1034,0.1107,0
2.17,2.17,4.35,10.87,4.35,6.52,4.35,10.87,6.52,6.52,4.35,8.7,0,2.17,6.52,4.35,6.52,8.7,0,0,0.0815,0.0879,0
2.63,7.89,0,2.63,0,5.26,2.63,7.89,18.42,0,2.63,0,5.26,5.26,15.79,5.26,2.63,13.16,0,2.63,0.1129,0.0991,0
10,0,10,0,0,10,0,0,0,10,0,20,10,0,0,10,10,10,0,0,0.0415,0.0483,0
2.63,7.89,0,2.63,0,5.26,5.26,5.26,18.42,0,7.89,2.63,5.26,5.26,13.16,5.26,0,13.16,0,0,0.0947,0.0864,0
5.56,2.78,5.56,2.78,8.33,11.11,0,0,11.11,0,8.33,5.56,5.56,2.78,5.56,0,5.56,11.11,5.56,2.78,0.0777,0.095,0
9.3,4.65,2.33,2.33,2.33,11.63,0,11.63,4.65,0,0,2.33,2.33,4.65,6.98,11.63,6.98,11.63,4.65,0,0.0939,0.0686,0
6.52,6.52,2.17,6.52,4.35,13.04,6.52,2.17,0,4.35,4.35,0,2.17,4.35,6.52,2.17,10.87,2.17,8.7,6.52,0.0935,0.0836,0
3.23,9.68,3.23,3.23,6.45,3.23,6.45,3.23,6.45,3.23,6.45,6.45,3.23,9.68,0,9.68,3.23,9.68,0,3.23,0.0478,0.0625,0
6.82,2.27,0,0,4.55,6.82,4.55,0,11.36,6.82,4.55,0,4.55,4.55,25,4.55,6.82,6.82,0,0,0.1107,0.104,0
16.67,0,0,0,0,4.17,0,4.17,0,8.33,8.33,0,25,0,16.67,12.5,0,4.17,0,0,0.0872,0.0731,0
0,7.14,7.14,14.29,0,0,7.14,7.14,0,14.29,0,0,0,7.14,7.14,0,21.43,7.14,0,0,0.0538,0.0785,0
10.34,0,3.45,0,3.45,6.9,0,6.9,0,13.79,6.9,3.45,0,0,3.45,10.34,6.9,17.24,6.9,0,0.0858,0.0707,0
21.43,7.14,14.29,7.14,0,0,7.14,0,0,0,0,0,21.43,7.14,0,7.14,0,0,0,7.14,0.0527,0.0589,0
4.55,0,2.27,6.82,0,4.55,13.64,0,15.91,2.27,6.82,9.09,4.55,6.82,6.82,11.36,2.27,2.27,0,0,0.0689,0.0584,0
4.76,0,19.05,4.76,4.76,0,0,9.52,9.52,4.76,0,4.76,4.76,4.76,4.76,9.52,0,4.76,0,9.52,0.1079,0.0815,0
2.63,7.89,13.16,5.26,7.89,2.63,2.63,5.26,2.63,7.89,7.89,7.89,2.63,0,2.63,7.89,0,7.89,5.26,0,0.0879,0.0894,0
5.88,0,2.94,8.82,5.88,5.88,0,2.94,5.88,5.88,0,0,8.82,5.88,5.88,2.94,8.82,5.88,5.88,11.76,0.091,0.1086,0
0,8.82,2.94,14.71,2.94,2.94,5.88,2.94,17.65,0,0,5.88,2.94,2.94,5.88,2.94,2.94,5.88,8.82,2.94,0.1049,0.0714,0
7.89,0,5.26,2.63,2.63,10.53,0,10.53,0,21.05,2.63,0,2.63,5.26,7.89,2.63,5.26,7.89,0,5.26,0.0756,0.0661,0
18.18,9.09,9.09,0,18.18,9.09,0,0,0,0,0,0,9.09,0,0,9.09,0,18.18,0,0,0.0772,0.053,0
8.16,4.08,4.08,4.08,6.12,2.04,10.2,4.08,2.04,0,4.08,0,6.12,8.16,8.16,8.16,6.12,4.08,6.12,4.08,0.1012,0.0784,0
6.82,6.82,4.55,2.27,4.55,4.55,0,2.27,4.55,4.55,11.36,6.82,6.82,2.27,4.55,6.82,4.55,4.55,4.55,6.82,0.0906,0.0785,0
0,9.68,6.45,3.23,6.45,3.23,12.9,6.45,3.23,3.23,6.45,0,0,9.68,6.45,6.45,6.45,0,3.23,6.45,0.0775,0.0925,0
0,9.09,9.09,9.09,6.82,2.27,9.09,2.27,9.09,0,11.36,2.27,4.55,4.55,6.82,4.55,0,0,6.82,2.27,0.091,0.0841,0
14.71,0,0,2.94,8.82,0,0,14.71,0,11.76,2.94,5.88,5.88,5.88,0,5.88,11.76,5.88,0,2.94,0.048,0.0405,0
4.08,4.08,4.08,2.04,2.04,6.12,2.04,4.08,2.04,4.08,6.12,2.04,4.08,16.33,4.08,4.08,8.16,6.12,8.16,6.12,0.0674,0.0715,0
5,0,2.5,10,7.5,2.5,0,5,0,2.5,10,5,5,2.5,5,5,5,10,5,12.5,0.0901,0.0923,0
6.52,8.7,2.17,2.17,6.52,0,4.35,6.52,0,2.17,8.7,4.35,6.52,4.35,6.52,2.17,4.35,6.52,15.22,2.17,0.0722,0.0927,0
5.41,10.81,5.41,0,2.7,2.7,8.11,2.7,0,5.41,2.7,2.7,5.41,5.41,5.41,2.7,8.11,8.11,10.81,5.41,0.0913,0.0707,0
0,0,0,11.76,11.76,23.53,0,0,5.88,5.88,5.88,0,5.88,0,5.88,5.88,11.76,0,5.88,0,0.102,0.1037,0
5.41,2.7,0,2.7,0,13.51,2.7,16.22,8.11,8.11,2.7,0,5.41,0,2.7,10.81,2.7,5.41,5.41,5.41,0.0719,0.0899,0
8,4,4,8,0,4,0,4,0,12,4,4,8,12,4,8,12,0,0,4,0.0728,0.0596,0
0,6.45,3.23,3.23,3.23,6.45,0,6.45,0,12.9,6.45,9.68,3.23,3.23,3.23,9.68,6.45,3.23,9.68,3.23,0.0834,0.0834,0
11.76,0,2.94,2.94,8.82,0,0,17.65,2.94,14.71,2.94,2.94,2.94,2.94,0,5.88,8.82,8.82,0,2.94,0.0502,0.0456,0
20,10,0,0,10,0,0,0,0,10,0,0,10,0,0,0,0,0,10,30,0.0651,0.0694,0
5.41,8.11,0,5.41,5.41,5.41,2.7,2.7,8.11,2.7,8.11,2.7,8.11,2.7,0,2.7,8.11,10.81,5.41,5.41,0.0702,0.0804,0
5.88,0,0,0,11.76,5.88,0,5.88,2.94,17.65,5.88,11.76,5.88,2.94,0,5.88,5.88,8.82,0,2.94,0.045,0.0425,0
9.09,0,0,0,18.18,9.09,27.27,0,9.09,0,0,0,0,0,9.09,9.09,0,0,0,9.09,0.1007,0.1249,0
2.7,2.7,5.41,5.41,5.41,5.41,0,2.7,5.41,5.41,0,10.81,2.7,10.81,10.81,8.11,2.7,0,8.11,5.41,0.106,0.0852,0
4.44,8.89,4.44,2.22,4.44,2.22,2.22,4.44,2.22,8.89,6.67,15.56,2.22,8.89,0,2.22,6.67,2.22,6.67,4.44,0.0725,0.0595,0
6.98,0,6.98,4.65,4.65,0,6.98,16.28,2.33,11.63,4.65,4.65,6.98,0,2.33,2.33,9.3,9.3,0,0,0.0665,0.0734,0
2.17,2.17,4.35,4.35,6.52,2.17,8.7,6.52,2.17,4.35,0,4.35,4.35,13.04,6.52,0,8.7,6.52,8.7,4.35,0.0787,0.0825,0
3.45,0,3.45,3.45,0,13.79,3.45,6.9,6.9,6.9,10.34,6.9,3.45,3.45,0,17.24,0,6.9,0,3.45,0.0593,0.0578,0
10.81,0,2.7,0,0,0,5.41,8.11,8.11,2.7,5.41,5.41,5.41,5.41,13.51,2.7,2.7,2.7,5.41,13.51,0.091,0.0811,0
5,7.5,7.5,2.5,7.5,12.5,0,5,0,5,5,7.5,5,5,7.5,0,5,7.5,0,5,0.0875,0.0809,0
6.12,12.24,8.16,2.04,4.08,6.12,4.08,6.12,6.12,2.04,2.04,8.16,2.04,12.24,6.12,2.04,2.04,4.08,2.04,2.04,0.0761,0.0903,0
7.5,0,0,5,2.5,15,0,7.5,5,17.5,5,2.5,7.5,5,0,2.5,2.5,10,2.5,2.5,0.0578,0.0578,0
2.33,6.98,0,4.65,2.33,9.3,6.98,16.28,9.3,6.98,0,2.33,4.65,9.3,4.65,0,6.98,2.33,0,4.65,0.0734,0.08,0
2.63,5.26,10.53,10.53,0,5.26,7.89,5.26,0,5.26,10.53,0,2.63,2.63,0,15.79,2.63,7.89,2.63,2.63,0.0634,0.0652,0
4.08,2.04,14.29,2.04,4.08,4.08,8.16,4.08,4.08,6.12,6.12,6.12,2.04,10.2,2.04,6.12,2.04,10.2,2.04,0,0.0725,0.0727,0
3.57,0,10.71,3.57,3.57,10.71,3.57,0,28.57,3.57,0,7.14,3.57,3.57,7.14,0,7.14,0,0,3.57,0.0797,0.0865,0
8.33,0,0,2.78,5.56,5.56,0,16.67,2.78,16.67,2.78,2.78,2.78,5.56,0,11.11,8.33,5.56,0,2.78,0.0453,0.041,0
6.38,6.38,6.38,4.26,2.13,2.13,2.13,2.13,6.38,10.64,6.38,2.13,2.13,4.26,2.13,10.64,4.26,4.26,4.26,10.64,0.0762,0.0624,0
0,3.85,7.69,0,3.85,11.54,0,0,11.54,7.69,7.69,3.85,3.85,0,11.54,7.69,3.85,3.85,0,11.54,0.119,0.1071,0
5.41,8.11,0,2.7,0,5.41,2.7,13.51,10.81,5.41,2.7,2.7,2.7,5.41,24.32,5.41,0,2.7,0,0,0.1162,0.1023,0
0,0,0,0,9.09,9.09,0,9.09,0,0,0,9.09,18.18,0,9.09,9.09,18.18,9.09,0,0,0.0667,0.0653,0
5.13,7.69,2.56,2.56,2.56,7.69,15.38,12.82,10.26,7.69,5.13,5.13,0,5.13,2.56,0,2.56,0,2.56,2.56,0.0774,0.091,0
4.55,0,4.55,0,0,13.64,0,13.64,0,4.55,4.55,9.09,0,0,4.55,4.55,36.36,0,0,0,0.049,0.0446,0
18.18,9.09,0,0,18.18,0,9.09,0,0,0,0,0,9.09,0,9.09,0,9.09,0,9.09,9.09,0.1055,0.098,0
2.33,0,11.63,0,2.33,13.95,6.98,2.33,0,6.98,4.65,9.3,4.65,6.98,6.98,2.33,0,4.65,11.63,2.33,0.0978,0.0998,0
9.76,4.88,2.44,7.32,0,4.88,4.88,9.76,4.88,7.32,4.88,2.44,0,4.88,2.44,4.88,9.76,7.32,0,7.32,0.0604,0.0681,0
0,0,20,10,0,0,0,10,10,0,0,20,0,0,10,0,10,0,10,0,0.1265,0.0897,0
0,5.26,7.89,5.26,2.63,7.89,5.26,7.89,2.63,5.26,2.63,5.26,7.89,0,7.89,5.26,0,2.63,2.63,15.79,0.0822,0.1068,0
2.56,2.56,2.56,5.13,2.56,7.69,0,7.69,0,17.95,5.13,2.56,7.69,2.56,5.13,10.26,2.56,7.69,5.13,2.56,0.0666,0.0693,0
7.14,0,14.29,0,14.29,21.43,7.14,7.14,0,0,0,0,0,0,14.29,14.29,0,0,0,0,0.1113,0.1315,0
12.5,0,16.67,4.17,4.17,8.33,4.17,0,4.17,0,20.83,0,4.17,0,0,8.33,4.17,0,4.17,4.17,0.0731,0.0771,0
4.08,0,0,0,2.04,8.16,2.04,0,20.41,6.12,2.04,4.08,6.12,4.08,22.45,4.08,10.2,2.04,0,2.04,0.0987,0.1011,0
5.88,2.94,0,5.88,5.88,8.82,8.82,8.82,2.94,2.94,2.94,2.94,5.88,0,5.88,2.94,5.88,14.71,2.94,2.94,0.1005,0.0746,0
0,7.14,0,7.14,0,0,7.14,7.14,14.29,7.14,0,7.14,0,14.29,0,14.29,0,7.14,0,7.14,0.0634,0.101,0
3.12,6.25,3.12,9.38,6.25,3.12,6.25,6.25,6.25,12.5,9.38,0,6.25,3.12,3.12,3.12,3.12,0,6.25,3.12,0.0837,0.0899,0
4.08,2.04,4.08,4.08,6.12,2.04,4.08,6.12,6.12,6.12,14.29,0,6.12,6.12,6.12,4.08,4.08,2.04,8.16,4.08,0.0865,0.091,0
6.25,4.17,2.08,10.42,2.08,4.17,6.25,8.33,4.17,6.25,6.25,0,2.08,6.25,0,8.33,8.33,4.17,8.33,2.08,0.0713,0.0742,0
9.09,0,4.55,2.27,15.91,4.55,0,4.55,2.27,18.18,2.27,2.27,6.82,0,4.55,6.82,6.82,4.55,2.27,2.27,0.0731,0.0826,0
0,4.65,2.33,0,2.33,6.98,9.3,4.65,11.63,13.95,4.65,11.63,4.65,4.65,4.65,4.65,4.65,0,4.65,0,0.0828,0.0741,0
5.71,0,0,5.71,14.29,2.86,0,8.57,11.43,14.29,2.86,0,8.57,0,2.86,2.86,8.57,8.57,0,2.86,0.065,0.0703,0
0,18.18,9.09,9.09,18.18,0,9.09,0,9.09,0,0,0,0,9.09,0,0,0,18.18,0,0,0.0716,0.0912,0
5.88,0,2.94,0,0,8.82,0,11.76,2.94,17.65,5.88,2.94,2.94,5.88,2.94,5.88,2.94,17.65,2.94,0,0.0619,0.057,0
10.2,4.08,2.04,4.08,6.12,4.08,6.12,2.04,2.04,8.16,2.04,8.16,6.12,8.16,6.12,4.08,6.12,2.04,4.08,4.08,0.0727,0.0956,0
